"country","iso2c","iso3c","year","status","lastupdated","gni_per_capita","gdp_per_capita","population","trade_gdp","region","capital","longitude","latitude","income","lending"
"Mongolia","MN","MNG",2023,"","2025-04-15",4870,5838.63108083902,3481145,142.864246599181,"East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Upper middle income","IBRD"
"Mongolia","MN","MNG",2021,"","2025-04-15",3690,4517.61578018785,3383741,119.098078437771,"East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Upper middle income","IBRD"
"Montenegro","ME","MNE",2018,"","2025-04-15",8450,8850.3749248372,622227,109.609296759902,"Europe & Central Asia","Podgorica","19.2595","42.4602","Upper middle income","IBRD"
"Montenegro","ME","MNE",2020,"","2025-04-15",7900,7677.37132106817,621306,87.0060180817206,"Europe & Central Asia","Podgorica","19.2595","42.4602","Upper middle income","IBRD"
"Montenegro","ME","MNE",2023,"","2025-04-15",11590,12221.4775546967,616177,118.542754014976,"Europe & Central Asia","Podgorica","19.2595","42.4602","Upper middle income","IBRD"
"Montenegro","ME","MNE",2021,"","2025-04-15",9370,9465.96153027794,619211,105.029993243347,"Europe & Central Asia","Podgorica","19.2595","42.4602","Upper middle income","IBRD"
"Montenegro","ME","MNE",2019,"","2025-04-15",9140,8909.6538759126,622028,108.844577462214,"Europe & Central Asia","Podgorica","19.2595","42.4602","Upper middle income","IBRD"
"Montenegro","ME","MNE",2022,"","2025-04-15",10480,10093.4387007266,617213,125.898604629493,"Europe & Central Asia","Podgorica","19.2595","42.4602","Upper middle income","IBRD"
"Morocco","MA","MAR",2019,"","2025-04-15",3510,3508.09765625,36210898,75.9981158798422,"Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"Morocco","MA","MAR",2018,"","2025-04-15",3380,3501.69799804688,35839760,77.2548875243989,"Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"Morocco","MA","MAR",2021,"","2025-04-15",3630,3785.93627929688,36954442,75.5234171756506,"Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"Morocco","MA","MAR",2023,"","2025-04-15",3760,3771.4462890625,37712505,93.7914030606318,"Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"Morocco","MA","MAR",2022,"","2025-04-15",3690,3455.39624023438,37329064,101.132382053244,"Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"Morocco","MA","MAR",2020,"","2025-04-15",3260,3268.0302734375,36584208,68.8438033904364,"Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"Mozambique","MZ","MOZ",2018,"","2025-04-15",470,517.507260258101,29018644,124.607457525372,"Sub-Saharan Africa","Maputo","32.5713","-25.9664","Low income","IDA"
"Mozambique","MZ","MOZ",2023,"","2025-04-15",540,622.985619320596,33635160,105.627503637428,"Sub-Saharan Africa","Maputo","32.5713","-25.9664","Low income","IDA"
"Mozambique","MZ","MOZ",2019,"","2025-04-15",500,519.09255091362,29884380,105.591171401921,"Sub-Saharan Africa","Maputo","32.5713","-25.9664","Low income","IDA"
"Mozambique","MZ","MOZ",2021,"","2025-04-15",490,509.907829475551,31707800,112.078964458333,"Sub-Saharan Africa","Maputo","32.5713","-25.9664","Low income","IDA"
"Mozambique","MZ","MOZ",2022,"","2025-04-15",500,578.251663751351,32656246,135.279578416991,"Sub-Saharan Africa","Maputo","32.5713","-25.9664","Low income","IDA"
"Mozambique","MZ","MOZ",2020,"","2025-04-15",480,462.433876479921,30783688,99.906146051979,"Sub-Saharan Africa","Maputo","32.5713","-25.9664","Low income","IDA"
"Myanmar","MM","MMR",2021,"","2025-04-15",1240,1242.72134419599,53387102,NA,"East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"Myanmar","MM","MMR",2022,"","2025-04-15",1290,1158.05005034332,53756787,NA,"East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"Myanmar","MM","MMR",2023,"","2025-04-15",1230,1233.19666209269,54133798,NA,"East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"Myanmar","MM","MMR",2020,"","2025-04-15",1320,1490.21683548367,53016522,NA,"East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"Myanmar","MM","MMR",2019,"","2025-04-15",1380,1425.98954211903,52640713,NA,"East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"Myanmar","MM","MMR",2018,"","2025-04-15",1310,1298.21310320785,52272247,NA,"East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"Namibia","NA","NAM",2023,"","2025-04-15",4280,4168.28521087347,2963095,109.610472332402,"Sub-Saharan Africa","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"Namibia","NA","NAM",2018,"","2025-04-15",4670,5308.60813408705,2577327,81.7138652963804,"Sub-Saharan Africa","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"Namibia","NA","NAM",2022,"","2025-04-15",4300,4349.04532248966,2889662,99.1081598746768,"Sub-Saharan Africa","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"Namibia","NA","NAM",2021,"","2025-04-15",4140,4412.8355693052,2810548,83.5443030923624,"Sub-Saharan Africa","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"Namibia","NA","NAM",2019,"","2025-04-15",4870,4731.9210318831,2650494,82.9011507426355,"Sub-Saharan Africa","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"Namibia","NA","NAM",2020,"","2025-04-15",4240,3878.58982993966,2728762,76.9252424036465,"Sub-Saharan Africa","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"Nauru","NR","NRU",2020,"","2025-04-15",17210,10695.6993301601,11643,135.114917540724,"East Asia & Pacific","Yaren District","166.920867","-0.5477","High income","IBRD"
"Nauru","NR","NRU",2019,"","2025-04-15",15790,10776.8284610316,11587,156.361049485333,"East Asia & Pacific","Yaren District","166.920867","-0.5477","High income","IBRD"
"Nauru","NR","NRU",2021,"","2025-04-15",19400,14989.6647450751,11709,110.560319021551,"East Asia & Pacific","Yaren District","166.920867","-0.5477","High income","IBRD"
"Nauru","NR","NRU",2018,"","2025-04-15",12690,11408.6947593898,11477,140.298780395247,"East Asia & Pacific","Yaren District","166.920867","-0.5477","High income","IBRD"
"Nauru","NR","NRU",2023,"","2025-04-15",23980,12982.7612060515,11875,141.359846842275,"East Asia & Pacific","Yaren District","166.920867","-0.5477","High income","IBRD"
"Nauru","NR","NRU",2022,"","2025-04-15",22520,13287.2711890938,11801,164.734798471964,"East Asia & Pacific","Yaren District","166.920867","-0.5477","High income","IBRD"
"Nepal","NP","NPL",2019,"","2025-04-15",1240,1203.14294706401,28414064,49.2495265869012,"South Asia","Kathmandu","85.3157","27.6939","Lower middle income","IDA"
"Nepal","NP","NPL",2023,"","2025-04-15",1430,1377.62603571292,29694614,41.6374947112488,"South Asia","Kathmandu","85.3157","27.6939","Lower middle income","IDA"
"Nepal","NP","NPL",2020,"","2025-04-15",1190,1154.21517578318,28966574,40.9188655950095,"South Asia","Kathmandu","85.3157","27.6939","Lower middle income","IDA"
"Nepal","NP","NPL",2018,"","2025-04-15",1120,1179.19843190389,28079689,48.4473869463778,"South Asia","Kathmandu","85.3157","27.6939","Lower middle income","IDA"
"Nepal","NP","NPL",2021,"","2025-04-15",1250,1252.75076731986,29475010,43.0538047912219,"South Asia","Kathmandu","85.3157","27.6939","Lower middle income","IDA"
"Nepal","NP","NPL",2022,"","2025-04-15",1380,1385.91066275016,29715436,48.9734014798843,"South Asia","Kathmandu","85.3157","27.6939","Lower middle income","IDA"
"Netherlands","NL","NLD",2018,"","2025-04-15",50480,53955.0770024266,17231624,163.559146573044,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2019,"","2025-04-15",51920,53554.9007491475,17344874,160.676671884999,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2023,"","2025-04-15",62540,64572.0059558854,17877117,165.905457011481,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2020,"","2025-04-15",50030,53467.9277413737,17441500,152.233230409706,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2021,"","2025-04-15",58150,60141.9880911492,17533044,163.154842689698,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2022,"","2025-04-15",60030,59123.318556487,17700982,184.107484252682,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"New Caledonia","NC","NCL",2020,"","2025-04-15",34890,33270.330597637,284176,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",2019,"","2025-04-15",35550,33411.3358835672,283606,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",2021,"","2025-04-15",35430,35311.5543551452,285214,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Zealand","NZ","NZL",2019,"","2025-04-15",43050,42747.2099299966,4979200,54.4644432407336,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",2022,"","2025-04-15",48530,48216.5095836302,5117200,54.0869189811484,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",2020,"","2025-04-15",41660,41785.6922905898,5090200,43.9821702968365,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",2018,"","2025-04-15",41650,43228.6976473771,4900600,55.7991723633371,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",2021,"","2025-04-15",45520,49624.1816729553,5111300,48.5496455680671,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",2023,"","2025-04-15",48220,48280.8114166238,5223100,51.0238621116228,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"Nicaragua","NI","NIC",2021,"","2025-04-15",2030,2128.60980633198,6644741,106.695198216544,"Latin America & Caribbean","Managua","-86.2734","12.1475","Lower middle income","IDA"
"Nicaragua","NI","NIC",2023,"","2025-04-15",2350,2612.87066241288,6823613,104.868727663386,"Latin America & Caribbean","Managua","-86.2734","12.1475","Lower middle income","IDA"
"Nicaragua","NI","NIC",2019,"","2025-04-15",1930,1958.62132892996,6483657,94.04228104628,"Latin America & Caribbean","Managua","-86.2734","12.1475","Lower middle income","IDA"
"Nicaragua","NI","NIC",2020,"","2025-04-15",1810,1931.61515811642,6565267,88.9059314094675,"Latin America & Caribbean","Managua","-86.2734","12.1475","Lower middle income","IDA"
"Nicaragua","NI","NIC",2022,"","2025-04-15",2160,2325.16737851871,6730654,115.339373850037,"Latin America & Caribbean","Managua","-86.2734","12.1475","Lower middle income","IDA"
"Nicaragua","NI","NIC",2018,"","2025-04-15",1990,2035.16750115975,6400080,93.9849825299035,"Latin America & Caribbean","Managua","-86.2734","12.1475","Lower middle income","IDA"
"Niger","NE","NER",2020,"","2025-04-15",560,579.512495758236,23717613,35.5129906570841,"Sub-Saharan Africa","Niamey","2.1073","13.514","Low income","IDA"
"Niger","NE","NER",2021,"","2025-04-15",600,608.722439593808,24502140,37.0158935503713,"Sub-Saharan Africa","Niamey","2.1073","13.514","Low income","IDA"
"Niger","NE","NER",2022,"","2025-04-15",600,609.745147574878,25311973,31.3325137050778,"Sub-Saharan Africa","Niamey","2.1073","13.514","Low income","IDA"
"Niger","NE","NER",2018,"","2025-04-15",580,578.568035680892,22188069,37.5388483992356,"Sub-Saharan Africa","Niamey","2.1073","13.514","Low income","IDA"
"Niger","NE","NER",2019,"","2025-04-15",610,561.691304349698,22947757,37.1025664250801,"Sub-Saharan Africa","Niamey","2.1073","13.514","Low income","IDA"
"Niger","NE","NER",2023,"","2025-04-15",620,642.937917863471,26159867,30.4205057831798,"Sub-Saharan Africa","Niamey","2.1073","13.514","Low income","IDA"
"Nigeria","NG","NGA",2023,"","2025-04-15",1880,1596.63696129001,227882945,NA,"Sub-Saharan Africa","Abuja","7.48906","9.05804","Lower middle income","Blend"
"Nigeria","NG","NGA",2018,"","2025-04-15",1950,2057.87944554011,204938755,NA,"Sub-Saharan Africa","Abuja","7.48906","9.05804","Lower middle income","Blend"
"Nigeria","NG","NGA",2019,"","2025-04-15",2050,2265.15520863056,209485641,NA,"Sub-Saharan Africa","Abuja","7.48906","9.05804","Lower middle income","Blend"
"Nigeria","NG","NGA",2020,"","2025-04-15",2060,2019.65706326224,213996181,NA,"Sub-Saharan Africa","Abuja","7.48906","9.05804","Lower middle income","Blend"
"Nigeria","NG","NGA",2022,"","2025-04-15",2120,2139.37478476974,223150896,NA,"Sub-Saharan Africa","Abuja","7.48906","9.05804","Lower middle income","Blend"
"Nigeria","NG","NGA",2021,"","2025-04-15",2110,2017.27486481527,218529286,NA,"Sub-Saharan Africa","Abuja","7.48906","9.05804","Lower middle income","Blend"
"North America","XU","NAC",2018,"","2025-04-15",61507.4420598594,61512.7212012788,363974650,30.803772865327,"Aggregates","","","","Aggregates","Aggregates"
"North America","XU","NAC",2019,"","2025-04-15",64210.6225818458,63634.786103642,366012555,29.6820247697953,"Aggregates","","","","Aggregates","Aggregates"
"North America","XU","NAC",2022,"","2025-04-15",74942.274325121,75686.4898291323,372275216,30.3787156958012,"Aggregates","","","","Aggregates","Aggregates"
"North America","XU","NAC",2023,"","2025-04-15",77638.6049501965,79640.4296229555,375077354,28.5264942550064,"Aggregates","","","","Aggregates","Aggregates"
"North America","XU","NAC",2020,"","2025-04-15",62499.8984852874,62271.1969150653,369619953,26.3449014664894,"Aggregates","","","","Aggregates","Aggregates"
"North America","XU","NAC",2021,"","2025-04-15",69162.7158956423,69382.1728474769,370353489,28.4051151113957,"Aggregates","","","","Aggregates","Aggregates"
"North Macedonia","MK","MKD",2023,"","2025-04-15",7900,8624.29360948531,1827816,148.671596334608,"Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"North Macedonia","MK","MKD",2018,"","2025-04-15",6050,6713.98925398989,1889051,133.215207648008,"Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"North Macedonia","MK","MKD",2019,"","2025-04-15",6520,6718.85826635458,1876262,138.576231840539,"Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"North Macedonia","MK","MKD",2020,"","2025-04-15",6460,6659.59651070776,1856124,128.241244322257,"Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"North Macedonia","MK","MKD",2021,"","2025-04-15",7050,7620.80296977508,1837114,146.721411484074,"Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"North Macedonia","MK","MKD",2022,"","2025-04-15",7570,7606.2375253797,1831712,166.147357379878,"Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"Norway","NO","NOR",2020,"","2025-04-15",78610,68340.0181033702,5379475,65.3539790413323,"Europe & Central Asia","Oslo","10.7387","59.9138","High income","Not classified"
"Norway","NO","NOR",2018,"","2025-04-15",80970,82792.8427113304,5311916,70.0031957894984,"Europe & Central Asia","Oslo","10.7387","59.9138","High income","Not classified"
"Norway","NO","NOR",2019,"","2025-04-15",82430,76430.5889473338,5347896,70.8958205272987,"Europe & Central Asia","Oslo","10.7387","59.9138","High income","Not classified"
"Norway","NO","NOR",2021,"","2025-04-15",81770,93072.8925119571,5408320,71.2227137759599,"Europe & Central Asia","Oslo","10.7387","59.9138","High income","Not classified"
"Norway","NO","NOR",2022,"","2025-04-15",94420,108798.451165901,5457127,82.6051865827872,"Europe & Central Asia","Oslo","10.7387","59.9138","High income","Not classified"
"Norway","NO","NOR",2023,"","2025-04-15",102910,87925.0944188399,5519594,79.6659319223642,"Europe & Central Asia","Oslo","10.7387","59.9138","High income","Not classified"
"OECD members","OE","OED",2019,"","2025-04-15",40401.2037336522,39764.8216112273,1362497757,55.8846967635629,"Aggregates","","","","Aggregates","Aggregates"
"OECD members","OE","OED",2021,"","2025-04-15",42834.9581194129,43133.7860734899,1371769252,55.7269603221793,"Aggregates","","","","Aggregates","Aggregates"
"OECD members","OE","OED",2022,"","2025-04-15",45357.977812971,44026.85925455,1378506989,63.1580202595915,"Aggregates","","","","Aggregates","Aggregates"
"OECD members","OE","OED",2020,"","2025-04-15",38814.3712605678,38686.327403326,1370013876,51.3650910480072,"Aggregates","","","","Aggregates","Aggregates"
"OECD members","OE","OED",2018,"","2025-04-15",39098.8949833507,39573.0447485009,1355260023,56.5283532800426,"Aggregates","","","","Aggregates","Aggregates"
"OECD members","OE","OED",2023,"","2025-04-15",46161.3720837742,46724.0157104114,1385723403,58.650031480014,"Aggregates","","","","Aggregates","Aggregates"
"Oman","OM","OMN",2021,"","2025-04-15",17900,19403.4600160211,4500424,92.0240648081963,"Middle East & North Africa","Muscat","58.5874","23.6105","High income","Not classified"
"Oman","OM","OMN",2022,"","2025-04-15",19610,23665.6394740852,4730226,100.584539895545,"Middle East & North Africa","Muscat","58.5874","23.6105","High income","Not classified"
